MatchID,InningsNo,Team,PlayerName,MatchPlayingOrder,BowlerName,OutDesc,Runs,Balls,DotBalls,Ones,Twos,Threes,Fours,Sixes,StrikeRate,WicketNo,AgainstFast,AgainstSpin
42,1,LSG,Quinton De Kock,2,Sandeep Sharma,c Jitesh Sharma b Sandeep Sharma,46,37,14,16,1,0,4,2,124.32,1.0,25,12
42,1,LSG,K L Rahul,1,Kagiso Rabada,c Jitesh Sharma b Kagiso Rabada,6,11,8,2,0,0,1,0,54.55,2.0,11,0
42,1,LSG,Deepak Hooda,5,Arshdeep Singh,run out (Jonny Bairstow),34,28,11,10,4,0,1,2,121.43,7.0,16,12
42,1,LSG,Krunal Pandya,4,Kagiso Rabada,c Shikhar Dhawan b Kagiso Rabada,7,7,3,3,0,0,1,0,100.00,3.0,7,0
42,1,LSG,Marcus Stoinis,3,Rahul Chahar,c & b Rahul Chahar,1,4,3,1,0,0,0,0,25.00,4.0,2,2
42,1,LSG,Ayush Badoni,6,Kagiso Rabada,c Liam Livingstone b Kagiso Rabada,4,4,2,0,2,0,0,0,100.00,6.0,4,0
42,1,LSG,Jason Holder,7,Rahul Chahar,c Sandeep Sharma b Rahul Chahar,11,8,2,5,0,0,0,1,137.50,8.0,4,4
42,1,LSG,Dushmantha Chameera,8,Kagiso Rabada,c Rahul Chahar b Kagiso Rabada,17,10,4,3,1,0,0,2,170.00,5.0,6,4
42,1,LSG,Mohsin Khan,11,,not out,13,6,1,3,0,0,1,1,216.67,,4,2
42,1,LSG,Avesh Khan,9,,not out,2,5,3,2,0,0,0,0,40.00,,5,0
42,1,LSG,Ravi Bishnoi,10,,,0,0,0,0,0,0,0,0,-,,0,0
42,2,PBSK,Mayank Agarwal,1,Dushmantha Chameera,c K L Rahul b Dushmantha Chameera,25,17,9,3,1,0,2,2,147.06,4.0,17,0
42,2,PBSK,Shikhar Dhawan,2,Ravi Bishnoi,b Ravi Bishnoi,5,15,10,5,0,0,0,0,33.33,8.0,12,3
42,2,PBSK,Jonny Bairstow,5,Dushmantha Chameera,c Krunal Pandya b Dushmantha Chameera,32,28,12,10,1,0,5,0,114.29,1.0,11,16
42,2,PBSK,Bhanuka Rajapaksa,3,Krunal Pandya,c K L Rahul b Krunal Pandya,9,7,2,3,1,0,1,0,128.57,3.0,0,7
42,2,PBSK,Liam Livingstone,4,Mohsin Khan,c Quinton De Kock b Mohsin Khan,18,16,8,6,0,0,0,2,112.50,2.0,1,15
42,2,PBSK,Jitesh Sharma,6,Krunal Pandya,lbw Krunal Pandya,2,5,3,2,0,0,0,0,40.00,7.0,3,2
42,2,PBSK,Rishi Dhawan,7,,not out,21,22,15,3,0,0,3,1,95.45,,17,5
42,2,PBSK,Kagiso Rabada,8,Mohsin Khan,c Ayush Badoni b Mohsin Khan,2,5,3,2,0,0,0,0,40.00,5.0,5,0
42,2,PBSK,Rahul Chahar,9,Mohsin Khan,c Ayush Badoni b Mohsin Khan,4,4,3,0,0,0,1,0,100.00,6.0,4,0
42,2,PBSK,Arshdeep Singh,10,,not out,0,2,2,0,0,0,0,0,0.00,,2,0
42,2,PBSK,Sandeep Sharma,11,,,0,0,0,0,0,0,0,0,-,,0,0
43,1,RCB,Virat Kohli,2,Mohammad Shami,b Mohammad Shami,58,53,20,24,2,0,6,1,109.43,7.0,43,10
43,1,RCB,Faf Du Plessis,3,Pradeep Sangwan,c Wriddhiman Saha b Pradeep Sangwan,0,4,4,0,0,0,0,0,0.00,3.0,4,0
43,1,RCB,Rajat Patidar,5,Pradeep Sangwan,c Shubman Gill b Pradeep Sangwan,52,32,9,13,2,1,5,2,162.50,5.0,24,8
43,1,RCB,Glenn Maxwell,4,Lockie Ferguson,c Rashid Khan b Lockie Ferguson,33,18,6,5,2,0,3,2,183.33,2.0,15,3
43,1,RCB,Dinesh Karthik,1,Rashid Khan,c Mohammad Shami b Rashid Khan,2,3,1,2,0,0,0,0,66.67,4.0,1,2
43,1,RCB,Shahbaz Ahmed,7,,not out,2,2,0,2,0,0,0,0,100.00,,1,1
43,1,RCB,Mahipal Lomror,6,Alzarri Joseph,c David Miller b Alzarri Joseph,16,8,4,0,1,0,2,1,200.00,1.0,8,0
43,1,RCB,Wanindu Hasaranga,8,,,0,0,0,0,0,0,0,0,-,,0,0
43,1,RCB,Harshal Patel,9,,,0,0,0,0,0,0,0,0,-,,0,0
43,1,RCB,Josh Hazlewood,10,,,0,0,0,0,0,0,0,0,-,,0,0
43,1,RCB,Mohammed Siraj,11,,,0,0,0,0,0,0,0,0,-,,0,0
43,2,GT,Wriddhiman Saha,1,Wanindu Hasaranga,c Rajat Patidar b Wanindu Hasaranga,29,22,6,11,1,0,4,0,131.82,3.0,16,6
43,2,GT,Shubman Gill,2,Shahbaz Ahmed,lbw Shahbaz Ahmed,31,28,12,11,1,0,3,1,110.71,9.0,14,13
43,2,GT,Sai Sudharsan,4,Wanindu Hasaranga,c (Sub) Anuj Rawat b Wanindu Hasaranga,20,14,2,8,2,0,2,0,142.86,2.0,3,11
43,2,GT,Hardik Pandya,3,Shahbaz Ahmed,c Mahipal Lomror b Shahbaz Ahmed,3,5,2,3,0,0,0,0,60.00,1.0,0,5
43,2,GT,David Miller,5,,not out,39,24,4,13,2,0,4,1,162.50,,14,10
43,2,GT,Rahul Tewatia,6,,not out,43,25,9,7,2,0,5,2,172.00,,22,3
43,2,GT,Rashid Khan,7,,,0,0,0,0,0,0,0,0,-,,0,0
43,2,GT,Pradeep Sangwan,8,,,0,0,0,0,0,0,0,0,-,,0,0
43,2,GT,Alzarri Joseph,9,,,0,0,0,0,0,0,0,0,-,,0,0
43,2,GT,Lockie Ferguson,10,,,0,0,0,0,0,0,0,0,-,,0,0
43,2,GT,Mohammad Shami,11,,,0,0,0,0,0,0,0,0,-,,0,0
44,1,RR,Jos Buttler,1,Hrithik Shokeen,c Suryakumar Yadav b Hrithik Shokeen,67,52,23,18,1,1,5,4,128.85,3.0,30,22
44,1,RR,Devdutt Padikkal,2,Hrithik Shokeen,c Kieron Pollard b Hrithik Shokeen,15,15,9,3,0,0,3,0,100.00,2.0,12,2
44,1,RR,Sanju Samson,3,Kumar Kartikeya Singh,c Tim David b Kumar Kartikeya Singh,16,7,3,1,0,1,0,2,228.57,6.0,1,6
44,1,RR,Daryl Mitchell,4,Daniel Sams,c Rohit Sharma b Daniel Sams,17,20,7,11,1,0,1,0,85.00,5.0,8,12
44,1,RR,Shimron Hetmyer,6,,not out,6,14,8,6,0,0,0,0,42.86,,14,0
44,1,RR,Riyan Parag,5,Riley Meredith,c Daniel Sams b Riley Meredith,3,3,1,1,1,0,0,0,100.00,4.0,3,0
44,1,RR,Ravichandran Ashwin,7,Riley Meredith,c Ishan Kishan b Riley Meredith,21,9,2,3,0,0,3,1,233.33,1.0,9,0
44,1,RR,Trent Boult,8,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
44,1,RR,Kuldeep Sen,9,,,0,0,0,0,0,0,0,0,-,,0,0
44,1,RR,Prasidh Krishna,10,,,0,0,0,0,0,0,0,0,-,,0,0
44,1,RR,Yuzvendra Chahal,11,,,0,0,0,0,0,0,0,0,-,,0,0
44,2,MI,Rohit Sharma,2,Ravichandran Ashwin,c Daryl Mitchell b Ravichandran Ashwin,2,5,3,2,0,0,0,0,40.00,5.0,3,2
44,2,MI,Ishan Kishan,1,Trent Boult,c Sanju Samson b Trent Boult,26,18,10,2,1,0,4,1,144.44,3.0,12,6
44,2,MI,Suryakumar Yadav,4,Yuzvendra Chahal,c Riyan Parag b Yuzvendra Chahal,51,39,15,15,2,0,5,2,130.77,1.0,18,21
44,2,MI,Tilak Varma,5,Prasidh Krishna,c Riyan Parag b Prasidh Krishna,35,30,10,15,2,0,1,2,116.67,2.0,17,13
44,2,MI,Kieron Pollard,6,Kuldeep Sen,c Daryl Mitchell b Kuldeep Sen,10,14,7,4,3,0,0,0,71.43,4.0,11,3
44,2,MI,Tim David,3,,not out,20,9,0,6,0,0,2,1,222.22,,6,3
44,2,MI,Daniel Sams,8,,not out,6,1,0,0,0,0,0,1,600.00,,1,0
44,2,MI,Hrithik Shokeen,7,,,0,0,0,0,0,0,0,0,-,,0,0
44,2,MI,Kumar Kartikeya Singh,9,,,0,0,0,0,0,0,0,0,-,,0,0
44,2,MI,Riley Meredith,10,,,0,0,0,0,0,0,0,0,-,,0,0
44,2,MI,Jasprit Bumrah,11,,,0,0,0,0,0,0,0,0,-,,0,0
45,1,LSG,Quinton De Kock,2,Shardul Thakur,c Lalit Yadav b Shardul Thakur,23,13,4,5,0,0,3,1,176.92,2.0,10,3
45,1,LSG,K L Rahul,1,Shardul Thakur,c Lalit Yadav b Shardul Thakur,77,51,11,31,0,0,4,5,150.98,3.0,26,25
45,1,LSG,Deepak Hooda,3,Shardul Thakur,c & b Shardul Thakur,52,34,8,16,3,0,6,1,152.94,1.0,18,16
45,1,LSG,Marcus Stoinis,5,,not out,17,16,7,7,0,0,1,1,106.25,,12,4
45,1,LSG,Krunal Pandya,4,,not out,9,6,0,3,3,0,0,0,150.00,,6,0
45,1,LSG,Ayush Badoni,6,,,0,0,0,0,0,0,0,0,-,,0,0
45,1,LSG,Jason Holder,7,,,0,0,0,0,0,0,0,0,-,,0,0
45,1,LSG,Dushmantha Chameera,8,,,0,0,0,0,0,0,0,0,-,,0,0
45,1,LSG,Mohsin Khan,9,,,0,0,0,0,0,0,0,0,-,,0,0
45,1,LSG,Krishnappa Gowtham,10,,,0,0,0,0,0,0,0,0,-,,0,0
45,1,LSG,Ravi Bishnoi,11,,,0,0,0,0,0,0,0,0,-,,0,0
45,2,DC,Prithvi Shaw,1,Dushmantha Chameera,c Krishnappa Gowtham b Dushmantha Chameera,5,7,5,1,0,0,1,0,71.43,4.0,7,0
45,2,DC,David Warner,2,Mohsin Khan,c Ayush Badoni b Mohsin Khan,3,4,3,0,0,1,0,0,75.00,5.0,4,0
45,2,DC,Mitchell Marsh,3,Krishnappa Gowtham,c Quinton De Kock b Krishnappa Gowtham,37,20,7,7,0,0,3,3,185.00,3.0,15,5
45,2,DC,Rishabh Pant,4,Mohsin Khan,b Mohsin Khan,44,30,14,6,2,0,7,1,146.67,8.0,12,18
45,2,DC,Lalit Yadav,6,Ravi Bishnoi,b Ravi Bishnoi,3,4,1,3,0,0,0,0,75.00,10.0,0,4
45,2,DC,Rovman Powell,5,Mohsin Khan,c Krunal Pandya b Mohsin Khan,35,21,6,9,1,0,3,2,166.67,2.0,12,9
45,2,DC,Axar Patel,7,,not out,42,24,6,8,6,0,1,3,175.00,,18,6
45,2,DC,Shardul Thakur,8,Mohsin Khan,c Krunal Pandya b Mohsin Khan,1,2,1,1,0,0,0,0,50.00,1.0,2,0
45,2,DC,Kuldeep Yadav,10,,not out,16,8,1,4,1,0,1,1,200.00,,8,0
45,2,DC,Chetan Sakariya,9,,,0,0,0,0,0,0,0,0,-,,0,0
45,2,DC,Mustafizur Rahman,11,,,0,0,0,0,0,0,0,0,-,,0,0
46,1,CSK,Ruturaj  Gaikwad,2,T Natarajan,c Bhuvneshwar Kumar b T Natarajan,99,57,14,24,6,1,6,6,173.68,1.0,49,8
46,1,CSK,Devon Conway,1,,not out,85,55,18,21,4,0,8,4,154.55,,45,10
46,1,CSK,MS Dhoni,7,T Natarajan,c Umran Malik b T Natarajan,8,7,3,2,1,0,1,0,114.29,2.0,7,0
46,1,CSK,Ravindra Jadeja,6,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
46,1,CSK,Robin Uthappa,3,,,0,0,0,0,0,0,0,0,-,,0,0
46,1,CSK,Ambati Rayudu,4,,,0,0,0,0,0,0,0,0,-,,0,0
46,1,CSK,Simarjeet Singh,5,,,0,0,0,0,0,0,0,0,-,,0,0
46,1,CSK,Mitchell Santner,8,,,0,0,0,0,0,0,0,0,-,,0,0
46,1,CSK,Dwaine Pretorius,9,,,0,0,0,0,0,0,0,0,-,,0,0
46,1,CSK,Mukesh Choudhary,10,,,0,0,0,0,0,0,0,0,-,,0,0
46,1,CSK,Maheesh Theekshana,11,,,0,0,0,0,0,0,0,0,-,,0,0
46,2,SRH,Abhishek Sharma,8,Mukesh Choudhary,c Dwaine Pretorius b Mukesh Choudhary,39,24,8,7,3,0,5,1,162.50,1.0,15,8
46,2,SRH,Kane Williamson,7,Dwaine Pretorius,lbw Dwaine Pretorius,47,37,8,23,2,0,2,2,127.03,11.0,13,24
46,2,SRH,Rahul Tripathi,9,Mukesh Choudhary,c Simarjeet Singh b Mukesh Choudhary,0,1,1,0,0,0,0,0,0.00,4.0,1,0
46,2,SRH,Aiden Markram,3,Mitchell Santner,c Ravindra Jadeja b Mitchell Santner,17,10,3,5,0,0,0,2,170.00,2.0,0,10
46,2,SRH,Nicholas Pooran,10,,not out,64,33,10,12,2,0,3,6,193.94,,18,15
46,2,SRH,Shashank Singh,4,Mukesh Choudhary,c MS Dhoni b Mukesh Choudhary,15,14,5,5,3,0,1,0,107.14,3.0,11,3
46,2,SRH,Washington Sundar,11,Mukesh Choudhary,b Mukesh Choudhary,2,2,1,0,1,0,0,0,100.00,7.0,2,0
46,2,SRH,Marco Jansen,2,,not out,0,0,0,0,0,0,0,0,-,,0,0
46,2,SRH,T Natarajan,1,,,0,0,0,0,0,0,0,0,-,,0,0
46,2,SRH,Umran Malik,5,,,0,0,0,0,0,0,0,0,-,,0,0
46,2,SRH,Bhuvneshwar Kumar,6,,,0,0,0,0,0,0,0,0,-,,0,0
47,1,RR,Jos Buttler,1,Tim Southee,c Shivam Mavi b Tim Southee,22,25,14,6,2,0,3,0,88.00,3.0,16,9
47,1,RR,Devdutt Padikkal,2,Umesh Yadav,c & b Umesh Yadav,2,5,3,2,0,0,0,0,40.00,5.0,1,4
47,1,RR,Sanju Samson,3,Shivam Mavi,c Rinku Singh b Shivam Mavi,54,49,22,18,1,0,7,1,110.20,2.0,25,23
47,1,RR,Karun Nair,4,Anukul Roy,c Rinku Singh b Anukul Roy,13,13,3,9,0,0,1,0,100.00,1.0,7,6
47,1,RR,Riyan Parag,6,Tim Southee,c Anukul Roy b Tim Southee,19,12,6,3,0,0,1,2,158.33,4.0,6,6
47,1,RR,Shimron Hetmyer,5,,not out,27,13,3,3,4,0,1,2,207.69,,13,0
47,1,RR,Ravichandran Ashwin,7,,not out,6,5,0,4,1,0,0,0,120.00,,4,0
47,1,RR,Trent Boult,8,,,0,0,0,0,0,0,0,0,-,,0,0
47,1,RR,Kuldeep Sen,9,,,0,0,0,0,0,0,0,0,-,,0,0
47,1,RR,Prasidh Krishna,10,,,0,0,0,0,0,0,0,0,-,,0,0
47,1,RR,Yuzvendra Chahal,11,,,0,0,0,0,0,0,0,0,-,,0,0
47,2,KKR,B Indrajith,2,Prasidh Krishna,c Ravichandran Ashwin b Prasidh Krishna,15,16,8,5,1,0,2,0,93.75,2.0,16,0
47,2,KKR,Aaron Finch,1,Kuldeep Sen,b Kuldeep Sen,4,7,4,2,1,0,0,0,57.14,10.0,7,0
47,2,KKR,Shreyas Iyer,3,Trent Boult,c Sanju Samson b Trent Boult,34,32,14,12,2,0,3,1,106.25,1.0,18,14
47,2,KKR,Nitish Rana,5,,not out,48,37,11,18,3,0,3,2,129.73,,13,24
47,2,KKR,Rinku Singh,7,,not out,42,23,5,10,1,0,6,1,182.61,,13,10
47,2,KKR,Sunil Narine,4,,,0,0,0,0,0,0,0,0,-,,0,0
47,2,KKR,Andre Russell,6,,,0,0,0,0,0,0,0,0,-,,0,0
47,2,KKR,Anukul Roy,8,,,0,0,0,0,0,0,0,0,-,,0,0
47,2,KKR,Umesh Yadav,9,,,0,0,0,0,0,0,0,0,-,,0,0
47,2,KKR,Shivam Mavi,10,,,0,0,0,0,0,0,0,0,-,,0,0
47,2,KKR,Tim Southee,11,,,0,0,0,0,0,0,0,0,-,,0,0
48,1,GT,Wriddhiman Saha,1,Kagiso Rabada,c Mayank Agarwal b Kagiso Rabada,21,17,11,1,1,0,3,1,123.53,6.0,17,0
48,1,GT,Shubman Gill,2,Sandeep Sharma,run out (Rishi Dhawan),9,6,3,1,0,0,2,0,150.00,7.0,6,0
48,1,GT,Sai Sudharsan,3,,not out,65,50,12,25,7,0,5,1,130.00,,35,14
48,1,GT,Hardik Pandya,4,Rishi Dhawan,c Jitesh Sharma b Rishi Dhawan,1,7,6,1,0,0,0,0,14.29,2.0,7,0
48,1,GT,David Miller,5,Liam Livingstone,c Kagiso Rabada b Liam Livingstone,11,14,5,7,2,0,0,0,78.57,3.0,8,6
48,1,GT,Rahul Tewatia,6,Kagiso Rabada,c Sandeep Sharma b Kagiso Rabada,11,13,4,7,2,0,0,0,84.62,5.0,9,4
48,1,GT,Rashid Khan,7,Kagiso Rabada,c Jitesh Sharma b Kagiso Rabada,0,1,1,0,0,0,0,0,0.00,1.0,1,0
48,1,GT,Pradeep Sangwan,8,Arshdeep Singh,b Arshdeep Singh,2,5,3,2,0,0,0,0,40.00,11.0,5,0
48,1,GT,Lockie Ferguson,10,Kagiso Rabada,c Liam Livingstone b Kagiso Rabada,5,3,1,1,0,0,1,0,166.67,4.0,3,0
48,1,GT,Alzarri Joseph,9,,not out,4,5,1,4,0,0,0,0,80.00,,5,0
48,1,GT,Mohammad Shami,11,,,0,0,0,0,0,0,0,0,-,,0,0
48,2,PBSK,Jonny Bairstow,4,Mohammad Shami,c Pradeep Sangwan b Mohammad Shami,1,6,5,1,0,0,0,0,16.67,1.0,6,0
48,2,PBSK,Shikhar Dhawan,2,,not out,62,53,23,18,3,0,8,1,116.98,,41,12
48,2,PBSK,Bhanuka Rajapaksa,5,Lockie Ferguson,lbw Lockie Ferguson,40,28,10,10,2,0,5,1,142.86,9.0,19,8
48,2,PBSK,Liam Livingstone,3,,not out,30,10,2,2,1,0,2,3,300.00,,6,4
48,2,PBSK,Mayank Agarwal,1,,,0,0,0,0,0,0,0,0,-,,0,0
48,2,PBSK,Jitesh Sharma,6,,,0,0,0,0,0,0,0,0,-,,0,0
48,2,PBSK,Rishi Dhawan,7,,,0,0,0,0,0,0,0,0,-,,0,0
48,2,PBSK,Kagiso Rabada,8,,,0,0,0,0,0,0,0,0,-,,0,0
48,2,PBSK,Arshdeep Singh,9,,,0,0,0,0,0,0,0,0,-,,0,0
48,2,PBSK,Sandeep Sharma,10,,,0,0,0,0,0,0,0,0,-,,0,0
48,2,PBSK,Rahul Chahar,11,,,0,0,0,0,0,0,0,0,-,,0,0
49,1,RCB,Virat Kohli,1,Moeen Ali,b Moeen Ali,30,33,18,10,1,0,3,1,90.91,8.0,16,17
49,1,RCB,Faf Du Plessis,2,Moeen Ali,c Ravindra Jadeja b Moeen Ali,38,22,5,9,2,1,4,1,172.73,4.0,14,8
49,1,RCB,Glenn Maxwell,4,Ravindra Jadeja,run out (Robin Uthappa),3,3,0,3,0,0,0,0,100.00,3.0,0,3
49,1,RCB,Mahipal Lomror,7,Maheesh Theekshana,c Ruturaj  Gaikwad b Maheesh Theekshana,42,27,6,14,2,0,3,2,155.56,1.0,7,20
49,1,RCB,Rajat Patidar,3,Dwaine Pretorius,c Mukesh Choudhary b Dwaine Pretorius,21,15,3,9,1,0,1,1,140.00,6.0,1,14
49,1,RCB,Dinesh Karthik,5,,not out,26,17,7,4,3,0,1,2,152.94,,10,7
49,1,RCB,Wanindu Hasaranga,8,Maheesh Theekshana,c Ruturaj  Gaikwad b Maheesh Theekshana,0,1,1,0,0,0,0,0,0.00,2.0,0,1
49,1,RCB,Shahbaz Ahmed,6,Maheesh Theekshana,b Maheesh Theekshana,1,2,1,1,0,0,0,0,50.00,10.0,0,2
49,1,RCB,Harshal Patel,9,Dwaine Pretorius,run out (Devon Conway),0,0,0,0,0,0,0,0,-,5.0,0,0
49,1,RCB,Mohammed Siraj,11,,not out,0,0,0,0,0,0,0,0,-,,0,0
49,1,RCB,Josh Hazlewood,10,,,0,0,0,0,0,0,0,0,-,,0,0
49,2,CSK,Ruturaj  Gaikwad,1,Shahbaz Ahmed,c (Sub) Suyash S Prabhudessai b Shahbaz Ahmed,28,23,10,8,1,0,3,1,121.74,5.0,17,6
49,2,CSK,Devon Conway,2,Wanindu Hasaranga,c Shahbaz Ahmed b Wanindu Hasaranga,56,37,10,18,1,0,6,2,151.35,3.0,9,28
49,2,CSK,Robin Uthappa,4,Glenn Maxwell,c (Sub) Suyash S Prabhudessai b Glenn Maxwell,1,3,2,1,0,0,0,0,33.33,6.0,0,3
49,2,CSK,Ambati Rayudu,5,Glenn Maxwell,b Glenn Maxwell,10,8,3,4,0,0,0,1,125.00,8.0,0,8
49,2,CSK,Moeen Ali,3,Harshal Patel,c Mohammed Siraj b Harshal Patel,34,27,11,10,2,0,2,2,125.93,7.0,15,12
49,2,CSK,Ravindra Jadeja,6,Harshal Patel,c Virat Kohli b Harshal Patel,3,5,2,3,0,0,0,0,60.00,2.0,2,3
49,2,CSK,MS Dhoni,7,Josh Hazlewood,c Rajat Patidar b Josh Hazlewood,2,3,1,2,0,0,0,0,66.67,4.0,3,0
49,2,CSK,Dwaine Pretorius,8,Harshal Patel,c Virat Kohli b Harshal Patel,13,8,3,3,0,0,1,1,162.50,1.0,8,0
49,2,CSK,Simarjeet Singh,9,,not out,2,2,0,2,0,0,0,0,100.00,,2,0
49,2,CSK,Maheesh Theekshana,11,,not out,7,4,2,1,0,0,0,1,175.00,,4,0
49,2,CSK,Mukesh Choudhary,10,,,0,0,0,0,0,0,0,0,-,,0,0
50,1,DC,Mandeep Singh,1,Bhuvneshwar Kumar,c Nicholas Pooran b Bhuvneshwar Kumar,0,5,5,0,0,0,0,0,0.00,1.0,5,0
50,1,DC,David Warner,2,,not out,92,58,21,19,2,1,12,3,158.62,,49,9
50,1,DC,Mitchell Marsh,3,Sean Abbott,c & b Sean Abbott,10,7,3,2,0,0,2,0,142.86,2.0,7,0
50,1,DC,Rishabh Pant,4,Shreyas Gopal,b Shreyas Gopal,26,16,8,4,0,0,1,3,162.50,6.0,4,11
50,1,DC,Rovman Powell,6,,not out,67,35,10,13,3,0,3,6,191.43,,31,4
50,1,DC,Lalit Yadav,5,,,0,0,0,0,0,0,0,0,-,,0,0
50,1,DC,Ripal Patel,7,,,0,0,0,0,0,0,0,0,-,,0,0
50,1,DC,Shardul Thakur,8,,,0,0,0,0,0,0,0,0,-,,0,0
50,1,DC,Kuldeep Yadav,9,,,0,0,0,0,0,0,0,0,-,,0,0
50,1,DC,Khaleel Ahmed,10,,,0,0,0,0,0,0,0,0,-,,0,0
50,1,DC,Anrich Nortje,11,,,0,0,0,0,0,0,0,0,-,,0,0
50,2,SRH,Abhishek Sharma,1,Khaleel Ahmed,c Kuldeep Yadav b Khaleel Ahmed,7,6,3,1,1,0,1,0,116.67,2.0,6,0
50,2,SRH,Kane Williamson,2,Anrich Nortje,c Rishabh Pant b Anrich Nortje,4,11,10,0,0,0,1,0,36.36,5.0,11,0
50,2,SRH,Rahul Tripathi,3,Mitchell Marsh,c Shardul Thakur b Mitchell Marsh,22,18,7,8,0,0,2,1,122.22,1.0,18,0
50,2,SRH,Aiden Markram,4,Khaleel Ahmed,c Kuldeep Yadav b Khaleel Ahmed,42,25,11,6,1,0,4,3,168.00,3.0,16,9
50,2,SRH,Nicholas Pooran,5,Shardul Thakur,c Rovman Powell b Shardul Thakur,62,34,11,12,3,0,2,6,182.35,6.0,25,9
50,2,SRH,Shashank Singh,6,Shardul Thakur,c Anrich Nortje b Shardul Thakur,10,6,2,2,0,0,2,0,166.67,4.0,6,0
50,2,SRH,Sean Abbott,7,Khaleel Ahmed,c Ripal Patel b Khaleel Ahmed,7,5,3,1,0,0,0,1,140.00,7.0,5,0
50,2,SRH,Shreyas Gopal,8,,not out,9,7,4,1,0,0,2,0,128.57,,5,2
50,2,SRH,Kartik Tyagi,10,Kuldeep Yadav,b Kuldeep Yadav,7,5,2,1,1,0,1,0,140.00,10.0,4,1
50,2,SRH,Bhuvneshwar Kumar,9,,not out,5,3,1,1,0,0,1,0,166.67,,0,3
50,2,SRH,Umran Malik,11,,,0,0,0,0,0,0,0,0,-,,0,0
51,1,MI,Ishan Kishan,2,Alzarri Joseph,c Rashid Khan b Alzarri Joseph,45,29,7,13,3,0,5,1,155.17,1.0,20,9
51,1,MI,Rohit Sharma,1,Rashid Khan,lbw Rashid Khan,43,28,12,8,0,1,5,2,153.57,9.0,23,5
51,1,MI,Suryakumar Yadav,3,Pradeep Sangwan,c Rashid Khan b Pradeep Sangwan,13,11,4,5,1,0,0,1,118.18,2.0,7,4
51,1,MI,Tilak Varma,4,Lockie Ferguson,run out (Hardik Pandya),21,16,4,7,3,0,2,0,131.25,4.0,11,4
51,1,MI,Kieron Pollard,6,Rashid Khan,b Rashid Khan,4,14,11,2,1,0,0,0,28.57,7.0,9,5
51,1,MI,Tim David,5,,not out,44,21,6,6,3,0,2,4,209.52,,18,3
51,1,MI,Daniel Sams,7,Lockie Ferguson,c Rashid Khan b Lockie Ferguson,0,2,2,0,0,0,0,0,0.00,3.0,2,0
51,1,MI,Murugan Ashwin,8,,not out,0,0,0,0,0,0,0,0,-,,0,0
51,1,MI,Kumar Kartikeya Singh,9,,,0,0,0,0,0,0,0,0,-,,0,0
51,1,MI,Jasprit Bumrah,10,,,0,0,0,0,0,0,0,0,-,,0,0
51,1,MI,Riley Meredith,11,,,0,0,0,0,0,0,0,0,-,,0,0
51,2,GT,Wriddhiman Saha,2,Murugan Ashwin,c Daniel Sams b Murugan Ashwin,55,40,14,17,1,0,6,2,137.50,3.0,28,12
51,2,GT,Shubman Gill,1,Murugan Ashwin,c Kieron Pollard b Murugan Ashwin,52,36,13,14,1,0,6,2,144.44,2.0,14,22
51,2,GT,Hardik Pandya,4,Riley Meredith,run out (Ishan Kishan),24,14,3,6,1,0,4,0,171.43,1.0,9,5
51,2,GT,Sai Sudharsan,3,Kieron Pollard,Hit Wicket b Kieron Pollard,14,11,5,4,0,0,1,1,127.27,10.0,8,3
51,2,GT,David Miller,5,,not out,19,14,5,5,2,0,1,1,135.71,,14,0
51,2,GT,Rahul Tewatia,6,Daniel Sams,run out (Tilak Varma),3,4,1,3,0,0,0,0,75.00,4.0,4,0
51,2,GT,Rashid Khan,7,,not out,1,1,0,1,0,0,0,0,100.00,,1,0
51,2,GT,Pradeep Sangwan,8,,,0,0,0,0,0,0,0,0,-,,0,0
51,2,GT,Lockie Ferguson,9,,,0,0,0,0,0,0,0,0,-,,0,0
51,2,GT,Alzarri Joseph,10,,,0,0,0,0,0,0,0,0,-,,0,0
51,2,GT,Mohammad Shami,11,,,0,0,0,0,0,0,0,0,-,,0,0
52,1,PBSK,Jonny Bairstow,3,Yuzvendra Chahal,lbw Yuzvendra Chahal,56,40,14,16,1,0,8,1,140.00,8.0,26,14
52,1,PBSK,Shikhar Dhawan,2,Ravichandran Ashwin,c Jos Buttler b Ravichandran Ashwin,12,16,10,4,0,0,2,0,75.00,1.0,15,1
52,1,PBSK,Bhanuka Rajapaksa,4,Yuzvendra Chahal,b Yuzvendra Chahal,27,18,7,7,0,0,2,2,150.00,10.0,8,10
52,1,PBSK,Mayank Agarwal,1,Yuzvendra Chahal,c Jos Buttler b Yuzvendra Chahal,15,13,4,7,0,0,2,0,115.38,2.0,5,8
52,1,PBSK,Jitesh Sharma,6,,not out,38,18,3,8,1,0,4,2,211.11,,10,8
52,1,PBSK,Liam Livingstone,5,Prasidh Krishna,b Prasidh Krishna,22,14,5,6,0,0,1,2,157.14,7.0,6,7
52,1,PBSK,Rishi Dhawan,7,,not out,5,2,0,1,0,0,1,0,250.00,,2,0
52,1,PBSK,Kagiso Rabada,8,,,0,0,0,0,0,0,0,0,-,,0,0
52,1,PBSK,Rahul Chahar,9,,,0,0,0,0,0,0,0,0,-,,0,0
